,date,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
805,2022-03-16 00:00:00+00:00,-14.723334,38858.64,0.0,0.0,0.0,0.0,16.73516,36.36
806,2022-03-17 00:00:00+00:00,-12.044166,38997.863,0.0,0.0,0.0,0.0,13.910169,21.599998
807,2022-03-18 00:00:00+00:00,-10.500417,39144.684,0.0,0.0,0.0,0.0,14.345898,33.12
808,2022-03-19 00:00:00+00:00,-10.715,35836.496,0.4,0.0,0.28,4.0,16.610792,36.0
809,2022-03-20 00:00:00+00:00,-10.425416,37656.906,0.0,0.0,0.0,0.0,21.629978,46.079998
810,2022-03-21 00:00:00+00:00,-6.5483336,39598.44,0.0,0.0,0.0,0.0,22.963936,49.32
811,2022-03-22 00:00:00+00:00,-4.4670835,39600.0,0.0,0.0,0.0,0.0,11.570515,29.16
812,2022-03-23 00:00:00+00:00,-4.7004166,39857.938,0.0,0.0,0.0,0.0,20.771093,40.32
813,2022-03-24 00:00:00+00:00,-3.0733335,7547.218,0.3,0.0,0.21000001,3.0,17.87718,40.32
814,2022-03-25 00:00:00+00:00,-5.2775,29379.113,0.1,0.0,0.07,1.0,17.49615,36.36
815,2022-03-26 00:00:00+00:00,-6.344167,40193.38,0.5,0.0,0.42,2.0,30.344818,63.72
816,2022-03-27 00:00:00+00:00,-2.8816664,40197.953,0.0,0.0,0.0,0.0,15.596767,36.0
817,2022-03-28 00:00:00+00:00,-7.035834,39953.363,0.0,0.0,0.0,0.0,24.162947,50.039997
818,2022-03-29 00:00:00+00:00,-6.3274994,39737.223,0.0,0.0,0.0,0.0,14.799459,34.92
819,2022-03-30 00:00:00+00:00,-6.7066665,40560.645,0.0,0.0,0.0,0.0,16.1198,36.0
820,2022-03-31 00:00:00+00:00,-2.25875,40810.223,0.0,0.0,0.0,0.0,15.856356,34.56
821,2022-04-01 00:00:00+00:00,0.7516667,40279.02,0.0,0.0,0.0,0.0,22.226902,48.6
822,2022-04-02 00:00:00+00:00,4.4912505,38779.656,0.0,0.0,0.0,0.0,20.06334,43.56
823,2022-04-03 00:00:00+00:00,1.7808331,40600.758,0.1,0.0,0.07,1.0,31.487143,66.96
824,2022-04-04 00:00:00+00:00,-5.5025,11914.852,1.1,0.0,0.77,7.0,21.67786,46.44
825,2022-04-05 00:00:00+00:00,-4.7816663,41167.19,0.0,0.0,0.0,0.0,22.180206,47.519997
826,2022-04-06 00:00:00+00:00,-2.194167,5073.331,0.2,0.0,0.14,2.0,13.049689,27.359999
827,2022-04-07 00:00:00+00:00,6.7183337,34506.695,0.0,0.0,0.0,0.0,24.881702,50.76
828,2022-04-08 00:00:00+00:00,2.75375,41956.645,0.0,0.0,0.0,0.0,30.631746,63.36
829,2022-04-09 00:00:00+00:00,1.2391667,0.0,15.999999,0.0,11.2,17.0,20.008356,42.48
830,2022-04-10 00:00:00+00:00,-2.8816664,21411.049,4.7999997,0.0,3.36,8.0,20.674156,42.839996
831,2022-04-11 00:00:00+00:00,-0.9983332,43153.688,0.5,0.0,0.35,1.0,18.79255,42.12
832,2022-04-12 00:00:00+00:00,-1.0524999,39149.156,0.1,0.0,0.07,1.0,13.896187,33.12
833,2022-04-13 00:00:00+00:00,-0.86083317,44826.516,0.2,0.0,0.14,1.0,13.217443,28.08
834,2022-04-14 00:00:00+00:00,1.2058331,42324.15,0.0,0.0,0.0,0.0,26.405453,54.719997
835,2022-04-15 00:00:00+00:00,3.30375,41145.8,0.0,0.0,0.0,0.0,35.98559,73.079994
836,2022-04-16 00:00:00+00:00,2.40375,23881.5,0.0,0.0,0.0,0.0,24.693481,50.039997
837,2022-04-17 00:00:00+00:00,5.460001,26566.023,0.0,0.0,0.0,0.0,21.175837,43.56
838,2022-04-18 00:00:00+00:00,10.05375,46508.227,0.0,0.0,0.0,0.0,26.459389,53.639996
839,2022-04-19 00:00:00+00:00,7.8058333,36000.0,1.1,0.5,0.42,7.0,31.810638,65.159996
840,2022-04-20 00:00:00+00:00,-0.12333325,44669.863,0.0,0.0,0.0,0.0,21.758419,45.36
841,2022-04-21 00:00:00+00:00,0.5829169,37556.23,0.0,0.0,0.0,0.0,24.627787,51.12
842,2022-04-22 00:00:00+00:00,2.0558333,36689.72,6.1000004,0.0,4.2700005,13.0,15.328561,33.839996
843,2022-04-23 00:00:00+00:00,0.21833336,23042.28,1.5000001,0.0,1.05,8.0,17.294992,37.8
844,2022-04-24 00:00:00+00:00,0.335,43200.0,0.0,0.0,0.0,0.0,29.035288,60.479996
845,2022-04-25 00:00:00+00:00,0.61208314,2265.3076,0.0,0.0,0.0,0.0,18.448023,36.719997
846,2022-04-26 00:00:00+00:00,-0.24208333,46800.0,0.0,0.0,0.0,0.0,26.368616,55.8
847,2022-04-27 00:00:00+00:00,2.6475,45539.973,0.0,0.0,0.0,0.0,20.892412,43.92
848,2022-04-28 00:00:00+00:00,1.5474998,39205.617,3.3,0.10000001,2.24,8.0,28.512817,59.76
849,2022-04-29 00:00:00+00:00,1.9600004,38788.715,0.1,0.0,0.07,1.0,23.110207,48.96
850,2022-04-30 00:00:00+00:00,3.6787508,19182.693,1.0,1.0,0.0,6.0,24.522314,50.76
851,2022-05-01 00:00:00+00:00,10.59125,43872.555,0.0,0.0,0.0,0.0,15.629972,31.319998
852,2022-05-02 00:00:00+00:00,12.751666,44607.035,0.0,0.0,0.0,0.0,27.459293,57.6
853,2022-05-03 00:00:00+00:00,12.382916,43200.0,2.3999999,2.3999999,0.0,4.0,18.720001,39.239998
854,2022-05-04 00:00:00+00:00,7.743334,41379.832,0.0,0.0,0.0,0.0,24.442913,52.56
855,2022-05-05 00:00:00+00:00,2.1954172,36428.215,0.2,0.0,0.14,2.0,25.264202,57.239998
856,2022-05-06 00:00:00+00:00,3.9516668,47242.9,0.0,0.0,0.0,0.0,22.66857,47.16
857,2022-05-07 00:00:00+00:00,9.918333,45208.664,0.0,0.0,0.0,0.0,16.595179,37.079998
858,2022-05-08 00:00:00+00:00,14.935,43285.36,0.3,0.3,0.0,1.0,24.48,48.96
859,2022-05-09 00:00:00+00:00,1.1287502,3600.0,10.599999,1.1999999,6.58,18.0,27.51116,56.519997
860,2022-05-10 00:00:00+00:00,0.17041661,18049.637,0.3,0.0,0.28,3.0,24.485292,51.48
861,2022-05-11 00:00:00+00:00,1.6745833,25904.438,0.5,0.0,0.35000002,3.0,23.584808,48.6
862,2022-05-12 00:00:00+00:00,3.19125,10945.505,3.3999999,1.8000002,1.12,13.0,24.248613,61.920002
863,2022-05-13 00:00:00+00:00,6.4183335,43227.5,0.0,0.0,0.0,0.0,23.110207,49.32
864,2022-05-14 00:00:00+00:00,8.232917,39937.67,0.0,0.0,0.0,0.0,21.650938,44.639996
865,2022-05-15 00:00:00+00:00,10.876667,39602.49,0.0,0.0,0.0,0.0,21.068459,44.639996
866,2022-05-16 00:00:00+00:00,10.6475,48717.32,0.2,0.2,0.0,2.0,20.883102,44.639996
867,2022-05-17 00:00:00+00:00,13.06625,40136.797,0.0,0.0,0.0,0.0,19.35314,42.12
868,2022-05-18 00:00:00+00:00,13.539168,48529.34,0.0,0.0,0.0,0.0,22.065973,47.519997
869,2022-05-19 00:00:00+00:00,16.670414,48040.918,0.3,0.3,0.0,2.0,21.758419,48.239998
870,2022-05-20 00:00:00+00:00,16.859999,48475.734,0.0,0.0,0.0,0.0,23.904108,50.039997
871,2022-05-21 00:00:00+00:00,17.270416,45901.805,1.4000001,1.4000001,0.0,3.0,24.066206,50.399998
872,2022-05-22 00:00:00+00:00,13.378749,32469.729,7.0,7.0,0.0,7.0,30.190672,62.639996
873,2022-05-23 00:00:00+00:00,9.9225,41071.875,0.70000005,0.70000005,0.0,4.0,19.486609,43.56
874,2022-05-24 00:00:00+00:00,12.989167,49845.875,0.0,0.0,0.0,0.0,19.130875,45.36
875,2022-05-25 00:00:00+00:00,14.630836,51016.57,0.0,0.0,0.0,0.0,14.118243,32.760002
876,2022-05-26 00:00:00+00:00,17.324583,51385.02,0.0,0.0,0.0,0.0,24.86868,50.399998
877,2022-05-27 00:00:00+00:00,9.49125,45974.89,0.8000001,0.8000001,0.0,5.0,32.271744,68.76
878,2022-05-28 00:00:00+00:00,8.205834,44620.863,0.0,0.0,0.0,0.0,24.195107,51.48
879,2022-05-29 00:00:00+00:00,5.84125,12020.3125,2.2999997,2.2999997,0.0,11.0,24.184391,52.56
880,2022-05-30 00:00:00+00:00,7.19125,9224.149,1.6,1.6,0.0,6.0,24.766848,50.76
881,2022-05-31 00:00:00+00:00,10.601666,36099.81,1.6000001,1.6000001,0.0,3.0,24.315327,50.399998
882,2022-06-01 00:00:00+00:00,13.301663,49820.71,0.2,0.2,0.0,1.0,27.890127,56.519997
883,2022-06-02 00:00:00+00:00,13.1537485,18225.195,10.500001,10.500001,0.0,11.0,16.92383,34.56
884,2022-06-03 00:00:00+00:00,10.728751,854.50977,1.1,1.1,0.0,3.0,15.7908325,32.399998
885,2022-06-04 00:00:00+00:00,10.793335,0.0,12.5,12.5,0.0,21.0,16.45007,36.719997
886,2022-06-05 00:00:00+00:00,13.393334,24449.582,2.1,2.1,0.0,5.0,15.175612,33.839996
887,2022-06-06 00:00:00+00:00,14.624583,41367.86,0.1,0.1,0.0,1.0,13.004922,27.359999
888,2022-06-07 00:00:00+00:00,14.937083,48651.395,0.1,0.1,0.0,1.0,11.966954,29.16
889,2022-06-08 00:00:00+00:00,13.001666,42684.824,3.0000002,3.0000002,0.0,5.0,18.947083,42.12
890,2022-06-09 00:00:00+00:00,15.235001,50793.938,1.3000001,1.3000001,0.0,4.0,16.29174,37.44
891,2022-06-10 00:00:00+00:00,13.822501,39181.61,5.9,5.9,0.0,6.0,15.542662,36.719997
892,2022-06-11 00:00:00+00:00,14.714168,42487.59,3.5000002,3.5000002,0.0,5.0,18.792551,43.92
893,2022-06-12 00:00:00+00:00,12.655831,39289.547,7.3,7.3,0.0,7.0,13.797912,37.44
894,2022-06-13 00:00:00+00:00,15.487084,46838.543,0.0,0.0,0.0,0.0,16.394829,35.28
895,2022-06-14 00:00:00+00:00,18.614166,50078.273,0.0,0.0,0.0,0.0,12.015589,27.0
896,2022-06-15 00:00:00+00:00,18.52875,53571.35,0.0,0.0,0.0,0.0,16.766108,37.079998
897,2022-06-16 00:00:00+00:00,18.8225,53159.766,0.0,0.0,0.0,0.0,10.495713,20.519999
898,2022-06-17 00:00:00+00:00,19.20375,50918.26,0.5,0.5,0.0,3.0,11.753876,21.96
899,2022-06-18 00:00:00+00:00,19.1725,38412.508,7.1,7.1,0.0,6.0,17.786331,40.68
900,2022-06-19 00:00:00+00:00,14.703748,8030.0664,5.5,5.5,0.0,13.0,15.696165,32.760002
901,2022-06-20 00:00:00+00:00,17.324583,48160.04,1.7,1.7,0.0,3.0,25.277023,55.44
902,2022-06-21 00:00:00+00:00,17.570417,54000.0,0.5,0.5,0.0,4.0,19.469975,41.760002
903,2022-06-22 00:00:00+00:00,17.251665,53224.78,0.0,0.0,0.0,0.0,20.780453,41.760002
904,2022-06-23 00:00:00+00:00,16.189165,54000.0,0.5,0.5,0.0,3.0,20.969805,43.92
905,2022-06-24 00:00:00+00:00,15.007915,48397.23,0.1,0.1,0.0,1.0,15.496736,34.2
906,2022-06-25 00:00:00+00:00,17.601667,49302.625,0.90000004,0.90000004,0.0,2.0,11.570515,26.64
907,2022-06-26 00:00:00+00:00,19.449581,52277.164,0.2,0.2,0.0,2.0,13.009903,28.8
908,2022-06-27 00:00:00+00:00,20.930834,48608.47,0.0,0.0,0.0,0.0,12.313893,27.0
909,2022-06-28 00:00:00+00:00,23.301666,54000.0,0.0,0.0,0.0,0.0,11.659777,23.039999
910,2022-06-29 00:00:00+00:00,24.635002,49337.348,0.0,0.0,0.0,0.0,11.631956,25.56
911,2022-06-30 00:00:00+00:00,24.132917,53584.19,0.0,0.0,0.0,0.0,16.766108,36.719997
912,2022-07-01 00:00:00+00:00,22.647501,46858.727,7.2,7.2,0.0,4.0,15.745627,34.92
913,2022-07-02 00:00:00+00:00,25.04333,44020.05,0.7,0.7,0.0,1.0,14.759999,28.08
914,2022-07-03 00:00:00+00:00,21.74542,35226.215,5.8,5.8,0.0,7.0,13.397612,33.12
915,2022-07-04 00:00:00+00:00,16.29125,12165.689,17.7,17.7,0.0,17.0,19.803272,39.239998
916,2022-07-05 00:00:00+00:00,17.601667,41754.434,2.0,2.0,0.0,3.0,19.959719,42.48
917,2022-07-06 00:00:00+00:00,15.2683325,33505.062,4.2,4.2,0.0,8.0,16.575644,40.68
918,2022-07-07 00:00:00+00:00,17.149582,46800.0,1.2,1.2,0.0,4.0,14.154915,31.68
919,2022-07-08 00:00:00+00:00,16.380833,50310.383,0.0,0.0,0.0,0.0,23.78453,52.199997
920,2022-07-09 00:00:00+00:00,16.291248,51097.12,4.0,4.0,0.0,4.0,20.94507,48.6
921,2022-07-10 00:00:00+00:00,15.634998,53752.36,0.90000004,0.90000004,0.0,4.0,22.805367,46.44
922,2022-07-11 00:00:00+00:00,16.174582,33090.996,0.0,0.0,0.0,0.0,12.245294,24.84
923,2022-07-12 00:00:00+00:00,15.782918,53726.766,2.5000002,2.5000002,0.0,8.0,9.007196,24.48
924,2022-07-13 00:00:00+00:00,19.11625,53665.55,0.0,0.0,0.0,0.0,15.137133,33.48
925,2022-07-14 00:00:00+00:00,20.14125,53602.895,0.0,0.0,0.0,0.0,14.77755,28.08
926,2022-07-15 00:00:00+00:00,18.395416,37249.16,17.699999,17.699999,0.0,12.0,12.959999,32.039997
927,2022-07-16 00:00:00+00:00,14.895415,5545.4653,9.600001,9.600001,0.0,16.0,17.298738,33.839996
928,2022-07-17 00:00:00+00:00,17.016249,53293.3,0.0,0.0,0.0,0.0,17.114204,37.44
929,2022-07-18 00:00:00+00:00,19.930832,53168.97,0.0,0.0,0.0,0.0,13.450708,30.239998
930,2022-07-19 00:00:00+00:00,22.443336,46995.586,0.4,0.4,0.0,1.0,15.575981,33.12
931,2022-07-20 00:00:00+00:00,19.928747,37353.062,14.400001,14.400001,0.0,6.0,14.113653,33.12
932,2022-07-21 00:00:00+00:00,19.776667,52224.684,0.0,0.0,0.0,0.0,16.79314,31.68
933,2022-07-22 00:00:00+00:00,22.693335,48610.848,0.4,0.4,0.0,1.0,24.951921,53.639996
934,2022-07-23 00:00:00+00:00,18.539167,37491.902,3.2999997,3.2999997,0.0,7.0,22.226902,46.44
935,2022-07-24 00:00:00+00:00,17.434998,23899.46,15.700001,15.700001,0.0,19.0,15.256526,32.039997
936,2022-07-25 00:00:00+00:00,16.580832,17378.441,3.9999998,3.9999998,0.0,9.0,18.892282,40.68
937,2022-07-26 00:00:00+00:00,16.057915,7179.8374,23.0,23.0,0.0,23.0,14.934577,27.359999
938,2022-07-27 00:00:00+00:00,13.393333,0.0,15.800001,15.800001,0.0,20.0,24.387177,49.32
939,2022-07-28 00:00:00+00:00,14.874585,36069.508,0.0,0.0,0.0,0.0,17.76081,38.16
940,2022-07-29 00:00:00+00:00,17.976665,48387.066,0.2,0.2,0.0,2.0,14.264361,27.72
941,2022-07-30 00:00:00+00:00,16.632915,32688.45,3.6999998,3.6999998,0.0,7.0,13.324863,33.12
942,2022-07-31 00:00:00+00:00,19.109999,48958.688,0.0,0.0,0.0,0.0,11.304229,24.119999
943,2022-08-01 00:00:00+00:00,19.099583,49400.72,0.6,0.6,0.0,6.0,20.478907,43.92
944,2022-08-02 00:00:00+00:00,22.845415,46602.71,0.0,0.0,0.0,0.0,16.394829,31.319998
945,2022-08-03 00:00:00+00:00,18.460001,16829.762,28.2,28.2,0.0,16.0,17.114204,35.28
946,2022-08-04 00:00:00+00:00,16.957918,32690.764,0.70000005,0.70000005,0.0,5.0,19.721298,46.8
947,2022-08-05 00:00:00+00:00,16.726667,47889.125,0.3,0.3,0.0,2.0,17.727943,37.079998
948,2022-08-06 00:00:00+00:00,14.018333,48257.914,0.0,0.0,0.0,0.0,21.068459,43.56
949,2022-08-07 00:00:00+00:00,12.374584,47847.777,0.6,0.6,0.0,5.0,24.269983,50.399998
950,2022-08-08 00:00:00+00:00,13.87875,47594.83,0.0,0.0,0.0,0.0,24.162947,50.039997
951,2022-08-09 00:00:00+00:00,14.416251,44977.426,0.1,0.1,0.0,1.0,25.277023,51.48
952,2022-08-10 00:00:00+00:00,14.307918,47478.875,0.0,0.0,0.0,0.0,14.021525,31.68
953,2022-08-11 00:00:00+00:00,15.86,47002.496,0.0,0.0,0.0,0.0,14.417988,28.44
954,2022-08-12 00:00:00+00:00,15.335002,46937.473,0.1,0.1,0.0,1.0,16.327497,34.2
955,2022-08-13 00:00:00+00:00,16.94333,46910.207,0.0,0.0,0.0,0.0,10.464798,24.48
956,2022-08-14 00:00:00+00:00,17.401667,45286.39,0.0,0.0,0.0,0.0,10.966713,19.44
957,2022-08-15 00:00:00+00:00,17.920416,46800.0,0.0,0.0,0.0,0.0,13.202726,32.039997
958,2022-08-16 00:00:00+00:00,16.430832,38973.715,0.70000005,0.70000005,0.0,3.0,16.563911,39.96
959,2022-08-17 00:00:00+00:00,12.762084,42733.28,0.0,0.0,0.0,0.0,18.668005,38.88
960,2022-08-18 00:00:00+00:00,11.647499,43200.0,0.0,0.0,0.0,0.0,19.35314,38.88
961,2022-08-19 00:00:00+00:00,10.537084,46800.0,0.6,0.6,0.0,3.0,26.983194,56.519997
962,2022-08-20 00:00:00+00:00,10.918334,42036.004,0.0,0.0,0.0,0.0,13.698934,31.68
963,2022-08-21 00:00:00+00:00,10.051667,38355.645,0.3,0.3,0.0,3.0,15.119999,31.319998
964,2022-08-22 00:00:00+00:00,11.1849985,46800.0,0.90000004,0.90000004,0.0,4.0,23.770906,48.96
965,2022-08-23 00:00:00+00:00,12.27875,43200.0,0.5,0.5,0.0,3.0,18.806337,37.44
966,2022-08-24 00:00:00+00:00,8.920417,40531.105,0.70000005,0.70000005,0.0,3.0,27.553524,58.32
967,2022-08-25 00:00:00+00:00,6.6412506,34187.977,4.3,4.3,0.0,8.0,19.66536,44.28
968,2022-08-26 00:00:00+00:00,10.139167,46180.79,0.0,0.0,0.0,0.0,19.376562,45.719997
969,2022-08-27 00:00:00+00:00,12.651664,45966.207,0.0,0.0,0.0,0.0,15.137133,33.48
970,2022-08-28 00:00:00+00:00,13.90375,41050.598,0.2,0.2,0.0,2.0,16.167967,30.599998
971,2022-08-29 00:00:00+00:00,9.2975,41916.523,0.0,0.0,0.0,0.0,21.603,44.28
972,2022-08-30 00:00:00+00:00,9.668334,39756.664,0.0,0.0,0.0,0.0,27.834309,56.88
973,2022-08-31 00:00:00+00:00,9.632916,45104.914,0.0,0.0,0.0,0.0,27.112564,56.16
974,2022-09-01 00:00:00+00:00,15.3620825,44887.402,0.2,0.2,0.0,1.0,23.219301,48.239998
975,2022-09-02 00:00:00+00:00,15.076665,44075.484,0.2,0.2,0.0,1.0,22.314194,47.88
976,2022-09-03 00:00:00+00:00,13.743332,36654.477,3.1000001,3.1000001,0.0,3.0,21.603,42.48
977,2022-09-04 00:00:00+00:00,7.2225003,7994.4927,30.6,30.400002,0.14,14.0,25.212852,51.12
978,2022-09-05 00:00:00+00:00,8.666251,1933.0964,6.0999994,6.0999994,0.0,9.0,20.991426,43.92
979,2022-09-06 00:00:00+00:00,11.287086,43022.54,0.0,0.0,0.0,0.0,22.961115,46.8
980,2022-09-07 00:00:00+00:00,13.522502,36260.625,0.4,0.4,0.0,1.0,23.42491,49.32
981,2022-09-08 00:00:00+00:00,17.535002,42882.65,0.0,0.0,0.0,0.0,18.455048,34.92
982,2022-09-09 00:00:00+00:00,18.772501,41819.53,0.0,0.0,0.0,0.0,15.856356,33.48
983,2022-09-10 00:00:00+00:00,11.514165,31883.21,3.1,3.1,0.0,4.0,16.641972,36.36
984,2022-09-11 00:00:00+00:00,10.909999,36370.402,0.0,0.0,0.0,0.0,16.595179,30.960001
985,2022-09-12 00:00:00+00:00,14.562084,40415.617,0.0,0.0,0.0,0.0,25.338476,50.399998
986,2022-09-13 00:00:00+00:00,14.162082,38288.906,0.0,0.0,0.0,0.0,23.83896,50.039997
987,2022-09-14 00:00:00+00:00,8.247499,4168.529,7.5000005,7.5000005,0.0,9.0,14.154915,26.64
988,2022-09-15 00:00:00+00:00,7.2975,22155.443,6.9,6.9,0.0,5.0,11.177405,24.84
989,2022-09-16 00:00:00+00:00,4.4016666,0.0,36.000004,34.300003,1.19,23.0,21.2522,41.039997
990,2022-09-17 00:00:00+00:00,4.099583,7820.2944,10.6,10.1,0.35,9.0,24.819122,50.399998
991,2022-09-18 00:00:00+00:00,5.174584,34640.523,0.0,0.0,0.0,0.0,26.42753,53.639996
992,2022-09-19 00:00:00+00:00,5.362084,40082.21,0.0,0.0,0.0,0.0,16.954432,35.64
993,2022-09-20 00:00:00+00:00,8.447501,24376.54,0.0,0.0,0.0,0.0,20.532627,41.039997
994,2022-09-21 00:00:00+00:00,4.726667,34221.457,2.0,1.3,0.49,7.0,26.82906,58.32
995,2022-09-22 00:00:00+00:00,5.768334,28113.758,0.0,0.0,0.0,0.0,20.929594,43.92
996,2022-09-23 00:00:00+00:00,10.566251,37922.61,0.2,0.2,0.0,1.0,16.299694,36.0
997,2022-09-24 00:00:00+00:00,6.3079166,17237.885,2.2,2.2,0.0,7.0,23.535301,46.8
998,2022-09-25 00:00:00+00:00,2.5995834,38874.88,2.9,0.100000024,1.9599999,9.0,29.601109,60.479996
999,2022-09-26 00:00:00+00:00,5.889168,31038.658,0.0,0.0,0.0,0.0,24.315327,48.6
1000,2022-09-27 00:00:00+00:00,5.368334,38594.24,0.0,0.0,0.0,0.0,23.598541,49.68
1001,2022-09-28 00:00:00+00:00,5.8058333,25465.771,2.9999995,2.9999995,0.0,8.0,25.56,50.76
1002,2022-09-29 00:00:00+00:00,4.39125,15944.839,0.6,0.5,0.07,5.0,21.461555,45.0
1003,2022-09-30 00:00:00+00:00,5.678751,21899.457,1.5999999,1.5,0.07,2.0,18.79255,36.719997
1004,2022-10-01 00:00:00+00:00,1.15375,13220.546,0.0,0.0,0.0,0.0,24.795612,50.039997
1005,2022-10-02 00:00:00+00:00,-2.3774998,28995.293,0.0,0.0,0.0,0.0,26.999998,54.719997
1006,2022-10-03 00:00:00+00:00,-2.4441664,36898.45,1.4,0.0,0.97999996,4.0,23.233252,48.239998
1007,2022-10-04 00:00:00+00:00,-3.3899994,11132.649,0.2,0.0,0.21000001,2.0,15.745627,33.48
1008,2022-10-05 00:00:00+00:00,-3.1441667,23880.092,0.0,0.0,0.0,0.0,17.654688,38.519997
1009,2022-10-06 00:00:00+00:00,-1.9441665,36687.074,0.0,0.0,0.0,0.0,12.371645,29.519999
1010,2022-10-07 00:00:00+00:00,-1.8149999,26768.629,0.0,0.0,0.0,0.0,14.291592,30.239998
1011,2022-10-08 00:00:00+00:00,-1.29625,30039.377,0.0,0.0,0.0,0.0,16.981165,37.8
1012,2022-10-09 00:00:00+00:00,-0.51083326,35390.082,0.0,0.0,0.0,0.0,13.363711,30.599998
1013,2022-10-10 00:00:00+00:00,4.7850003,35083.484,0.0,0.0,0.0,0.0,13.551501,30.960001
1014,2022-10-11 00:00:00+00:00,3.7433338,34979.15,0.0,0.0,0.0,0.0,18.844202,37.079998
1015,2022-10-12 00:00:00+00:00,1.8329167,24922.52,0.0,0.0,0.0,0.0,19.8,41.399998
1016,2022-10-13 00:00:00+00:00,4.3016663,32670.621,0.0,0.0,0.0,0.0,19.45333,38.16
1017,2022-10-14 00:00:00+00:00,-0.48374987,33190.312,1.1,0.0,0.77000004,5.0,28.84047,58.679996
1018,2022-10-15 00:00:00+00:00,-1.0316666,32435.332,0.6,0.0,0.42,4.0,31.828968,64.799995
1019,2022-10-16 00:00:00+00:00,-1.69625,33955.656,0.0,0.0,0.0,0.0,24.442913,50.76
1020,2022-10-17 00:00:00+00:00,-2.7149994,34189.133,0.0,0.0,0.0,0.0,12.144331,27.0
1021,2022-10-18 00:00:00+00:00,1.185,30740.975,0.0,0.0,0.0,0.0,17.654688,34.56
1022,2022-10-19 00:00:00+00:00,1.5079169,33701.027,0.0,0.0,0.0,0.0,20.780453,43.56
1023,2022-10-20 00:00:00+00:00,-0.4629166,0.0,0.0,0.0,0.0,0.0,12.324414,23.4
1024,2022-10-21 00:00:00+00:00,-1.3670832,24562.09,0.2,0.0,0.14,1.0,14.241629,33.48
1025,2022-10-22 00:00:00+00:00,-1.8004168,27195.059,0.0,0.0,0.0,0.0,12.397806,27.359999
1026,2022-10-23 00:00:00+00:00,0.86625004,32540.38,0.0,0.0,0.0,0.0,15.937878,29.519999
1027,2022-10-24 00:00:00+00:00,3.4475002,32354.008,2.1,0.0,1.47,5.0,17.208603,34.2
1028,2022-10-25 00:00:00+00:00,-2.6608334,21774.428,0.0,0.0,0.0,0.0,21.94524,45.0
1029,2022-10-26 00:00:00+00:00,-3.642083,31711.594,0.0,0.0,0.0,0.0,15.546833,34.2
1030,2022-10-27 00:00:00+00:00,-2.1629164,31535.01,0.0,0.0,0.0,0.0,13.392774,27.0
1031,2022-10-28 00:00:00+00:00,-1.0858332,31218.465,0.0,0.0,0.0,0.0,13.363711,24.48
1032,2022-10-29 00:00:00+00:00,0.2516668,18066.6,5.0,0.0,3.4999998,9.0,16.375053,32.039997
1033,2022-10-30 00:00:00+00:00,-2.0087497,0.0,3.4,0.0,2.38,17.0,20.316889,40.68
1034,2022-10-31 00:00:00+00:00,-6.8879166,20568.01,0.2,0.0,0.14,2.0,31.122828,61.920002
1035,2022-11-01 00:00:00+00:00,-9.410832,26960.48,0.1,0.0,0.07,1.0,21.096123,43.56
1036,2022-11-02 00:00:00+00:00,-8.898332,29655.81,0.0,0.0,0.0,0.0,18.448023,37.44
1037,2022-11-03 00:00:00+00:00,-5.242083,30118.762,0.0,0.0,0.0,0.0,19.296133,41.760002
1038,2022-11-04 00:00:00+00:00,-3.2587497,29568.258,0.6,0.0,0.42000002,4.0,17.414476,35.64
1039,2022-11-05 00:00:00+00:00,-3.18375,21433.344,0.2,0.0,0.14,2.0,15.188415,33.12
1040,2022-11-06 00:00:00+00:00,-3.1899998,7932.2524,0.0,0.0,0.0,0.0,21.129885,42.839996
1041,2022-11-07 00:00:00+00:00,-2.3025,28808.807,0.0,0.0,0.0,0.0,11.874544,25.199999
1042,2022-11-08 00:00:00+00:00,-3.0358334,17943.732,0.0,0.0,0.0,0.0,20.12461,39.96
1043,2022-11-09 00:00:00+00:00,-6.1024995,28114.59,0.0,0.0,0.0,0.0,10.239453,24.119999
1044,2022-11-10 00:00:00+00:00,-5.494167,0.0,1.3000002,0.0,0.90999997,13.0,19.011953,37.44
1045,2022-11-11 00:00:00+00:00,-7.237917,26704.629,0.0,0.0,0.0,0.0,24.535526,49.32
1046,2022-11-12 00:00:00+00:00,-7.233749,23806.203,0.0,0.0,0.0,0.0,11.252519,26.64
1047,2022-11-13 00:00:00+00:00,-8.623333,27706.29,0.0,0.0,0.0,0.0,15.941944,34.56
1048,2022-11-14 00:00:00+00:00,-7.2254167,27567.648,0.0,0.0,0.0,0.0,18.0036,35.28
1049,2022-11-15 00:00:00+00:00,-4.575417,27416.805,0.0,0.0,0.0,0.0,23.803596,48.96
1050,2022-11-16 00:00:00+00:00,-3.5149996,24013.521,0.90000004,0.0,0.63,6.0,20.431387,40.68
1051,2022-11-17 00:00:00+00:00,-3.8795831,27059.99,0.0,0.0,0.0,0.0,18.733839,39.239998
1052,2022-11-18 00:00:00+00:00,-5.2629166,0.0,0.1,0.0,0.07,1.0,19.453327,39.239998
1053,2022-11-19 00:00:00+00:00,-10.614999,21283.549,0.0,0.0,0.0,0.0,24.912935,51.12
