month,temp,sun_time,precip,rain,snow,precip_time,max_wind,max_gust,location_ref
2000-01,-24.962234,202.94722,0.70000005,0.0,1.2600001,7.0,18.057508,40.68,1
2000-02,-17.53451,243.86195,0.1,0.0,0.55999994,1.0,24.023088,54.36,1
2000-03,-6.3266153,296.00528,5.2000003,0.0,7.6300006,19.0,33.3559,71.28,1
2000-04,2.2931108,349.008,1.2,1.0,2.59,5.0,35.141975,77.4,1
2000-05,10.918546,372.09134,4.3,19.0,0.28,14.0,31.293089,70.56,1
2000-06,18.774431,352.83017,22.600002,63.9,0.0,24.0,22.608458,51.839996,1
2000-07,17.71552,323.3396,41.8,128.40001,0.0,24.0,30.77105,66.96,1
2000-08,15.70759,279.3211,8.799999,50.199997,0.0,15.0,24.522316,53.639996,1
2000-09,8.828181,293.8081,16.900002,29.400002,0.0,19.0,27.21038,57.239998,1
2000-10,-2.7680135,234.04388,6.3999996,7.0,8.96,18.0,40.181545,82.439995,1
2000-11,-14.67307,194.94559,3.5999994,0.0,4.62,17.0,28.185953,60.120003,1
2000-12,-21.807327,162.74672,1.1,0.0,4.2,6.0,27.44749,56.16,1
2001-01,-27.871777,180.87137,1.6000001,0.0,5.740001,9.0,25.842384,65.159996,1
2001-02,-20.176378,238.1416,0.0,0.0,0.07,0.0,30.75209,59.76,1
2001-03,-9.932732,283.81775,5.8000007,0.0,11.830001,21.0,33.033802,70.2,1
2001-04,0.620125,296.2753,11.899999,5.6,17.500002,17.0,35.450405,78.479996,1
2001-05,9.269285,365.71426,10.099999,15.3,10.080002,14.0,34.57687,72.36,1
2001-06,19.015194,396.40045,17.1,31.9,0.0,24.0,27.059933,59.399998,1
2001-07,18.662699,349.94272,10.4,55.6,0.0,13.0,23.1774,61.199997,1
2001-08,17.229902,287.5363,14.5,67.299995,0.0,22.0,17.727943,46.44,1
2001-09,8.417556,267.3614,9.6,53.0,0.0,17.0,30.625402,63.0,1
2001-10,-0.82708603,244.1213,8.2,0.7000001,11.83,12.0,34.17157,69.84,1
2001-11,-7.8691106,210.89236,2.4,0.0,3.29,6.0,28.66468,60.479996,1
2001-12,-19.613848,179.76974,2.5000002,0.0,2.6599998,13.0,29.381382,63.72,1
2002-01,-16.117342,187.66501,5.7000003,0.0,6.72,12.0,30.821552,65.88,1
2002-02,-12.480917,236.79141,0.3,0.0,0.63,3.0,37.247387,78.479996,1
2002-03,-3.9110916,282.8136,7.7999988,0.4,11.6900015,24.0,30.599998,67.32,1
2002-04,-1.2452222,300.2182,26.400003,6.8999996,42.140003,24.0,30.978828,72.0,1
2002-05,9.572107,323.5112,14.700001,44.899998,13.440001,20.0,29.947153,60.839996,1
2002-06,16.740263,379.68964,12.3,34.7,0.0,13.0,28.1169,59.039997,1
2002-07,20.157187,377.39017,21.4,69.5,0.0,21.0,22.26477,50.399998,1
2002-08,18.085346,359.29678,16.5,44.800003,0.0,20.0,36.702347,75.6,1
2002-09,9.202903,307.1641,8.299999,22.699999,0.7,14.0,32.110706,65.88,1
2002-10,-3.4414005,232.11392,13.400002,15.900001,6.16,23.0,29.655787,63.0,1
2002-11,-12.446472,177.4219,2.6,0.0,4.34,10.0,23.269482,48.96,1
2002-12,-21.45081,181.40646,0.0,0.0,0.55999994,0.0,23.565567,49.32,1
2003-01,-18.846777,205.75325,0.3,0.0,0.77,3.0,22.033648,48.239998,1
2003-02,-13.247806,216.84401,1.4000001,0.0,1.96,8.0,27.757378,58.32,1
2003-03,-5.2539005,316.34702,1.1,0.6,2.24,4.0,28.954834,62.639996,1
2003-04,2.232139,324.67572,2.9,0.5,3.7800002,11.0,38.275295,81.0,1
2003-05,8.947577,410.56863,5.0,6.1,0.0,8.0,32.83705,69.12,1
2003-06,16.497416,399.01294,1.6,9.1,0.0,5.0,30.096085,64.799995,1
2003-07,18.299728,368.2023,10.6,75.0,0.0,16.0,30.068083,64.439995,1
2003-08,13.310548,279.65125,24.9,96.700005,0.0,21.0,24.26998,52.199997,1
2003-09,6.9696393,250.52039,14.199998,46.6,7.35,24.0,28.30983,61.199997,1
2003-10,-0.3627044,250.88611,5.1,3.0000002,6.5800004,12.0,33.818928,71.28,1
2003-11,-14.798764,171.98448,13.799998,0.099999994,16.310001,22.0,26.282465,56.16,1
2003-12,-17.353027,180.65645,1.1,0.0,2.45,7.0,30.911821,62.279995,1
2004-01,-19.623392,195.66829,0.8000001,0.0,3.0800004,8.0,28.58545,56.16,1
2004-02,-15.868561,239.53624,1.5,0.0,2.59,5.0,27.890127,57.6,1
2004-03,-9.258403,280.15088,5.6,0.0,8.400001,22.0,36.57855,75.24,1
2004-04,0.9517222,328.15546,1.9000001,3.7,4.69,8.0,36.088093,77.76,1
2004-05,7.0416646,357.1731,10.299999,17.1,9.099999,13.0,37.179478,82.079994,1
2004-06,18.581652,389.22156,9.5,31.3,0.0,17.0,29.515608,63.0,1
2004-07,19.810884,415.19803,18.599998,46.300003,0.0,15.0,29.88,72.0,1
2004-08,14.974123,323.55734,21.100002,52.100002,0.0,17.0,27.345785,56.519997,1
2004-09,8.702,259.91013,21.2,62.0,0.0,24.0,28.03612,56.16,1
2004-10,1.7612203,258.17657,2.0000002,6.0,1.75,9.0,30.10685,68.03999,1
2004-11,-7.600083,187.7997,2.3,0.0,4.2700005,10.0,30.10685,62.639996,1
2004-12,-18.080582,184.70052,0.0,0.0,0.77,0.0,21.889065,45.36,1
2005-01,-20.85968,194.93625,0.3,0.0,0.84,3.0,27.248455,55.44,1
2005-02,-20.831884,223.71751,0.0,0.0,0.35000002,0.0,29.69727,62.279995,1
2005-03,-6.903027,310.66504,0.5,0.0,1.05,4.0,38.30407,79.56,1
2005-04,-0.06279176,260.39157,12.1,8.5,30.38,23.0,38.546906,82.079994,1
2005-05,7.6793656,359.46866,9.7,23.4,7.6300006,20.0,32.909985,73.799995,1
2005-06,15.329847,334.1943,22.599998,102.2,0.0,24.0,27.783045,73.079994,1
2005-07,18.070965,339.08942,21.099998,76.9,0.0,22.0,22.963936,54.719997,1
2005-08,16.52372,363.00528,11.7,28.2,0.0,11.0,26.302181,57.6,1
2005-09,8.352902,254.6373,37.399998,63.299995,22.61,24.0,23.933908,51.48,1
2005-10,1.4967042,242.61433,1.4000001,4.0,0.56,4.0,33.190357,82.439995,1
2005-11,-9.2455,177.24269,4.7999997,0.2,7.42,9.0,32.20944,66.96,1
2005-12,-19.95975,173.46199,1.7,0.0,5.2500005,9.0,28.04305,59.039997,1
2006-01,-22.744425,198.61543,1.2,0.0,2.87,8.0,24.826952,51.12,1
2006-02,-18.76477,234.91504,2.5,0.0,2.17,7.0,32.35997,71.28,1
2006-03,-8.552154,286.88535,1.1,0.0,5.39,6.0,31.569351,68.4,1
2006-04,-2.56175,300.85965,5.499999,1.1,15.820002,21.0,42.76885,86.03999,1
2006-05,6.9837337,342.089,12.300001,31.0,11.34,18.0,36.152676,76.67999,1
2006-06,14.617833,359.81107,7.1000004,30.0,0.0,12.0,32.136932,66.6,1
2006-07,18.865185,395.7417,5.7999997,26.8,0.0,9.0,19.813087,46.079998,1
2006-08,14.915791,311.39975,9.9,41.399998,0.0,15.0,33.908863,84.96,1
2006-09,9.307624,277.8424,16.1,48.1,0.0,17.0,29.947153,64.079994,1
2006-10,0.18917738,261.09564,0.5,0.5,1.05,3.0,33.24498,72.36,1
2006-11,-8.906403,190.75331,0.7,0.2,2.94,4.0,32.688713,71.64,1
2006-12,-16.566133,168.44366,2.2,0.0,3.36,11.0,22.027763,48.96,1
2007-01,-17.87339,192.91699,1.4000002,0.0,2.0300002,12.0,23.358425,49.68,1
2007-02,-11.494979,236.71764,0.4,0.0,0.7,3.0,35.246925,73.799995,1
2007-03,-7.8219786,296.36047,2.0000002,0.0,4.76,10.0,23.557316,52.56,1
2007-04,2.8225555,313.77475,3.9000003,5.5,6.7900004,12.0,37.52471,77.76,1
2007-05,9.745427,318.99664,17.9,41.3,0.49,24.0,36.659946,81.0,1
2007-06,16.698805,371.8141,16.699999,52.399998,0.0,16.0,32.688713,80.64,1
2007-07,20.249863,392.4041,6.9999995,37.2,0.0,9.0,30.319181,68.4,1
2007-08,18.447172,311.6471,7.7999997,44.7,0.0,16.0,25.43802,54.36,1
2007-09,11.518666,297.41577,6.9999995,14.4,0.0,9.0,38.12602,75.96,1
2007-10,0.21404302,255.43242,5.1000004,2.6,5.04,13.0,26.729847,57.6,1
2007-11,-8.196263,192.15292,0.5,0.0,1.75,3.0,34.275703,71.64,1
2007-12,-15.061764,166.80043,5.900001,0.0,8.33,21.0,23.847115,50.399998,1
2008-01,-22.004103,207.54535,0.2,0.0,0.35,2.0,26.081993,53.28,1
2008-02,-15.666694,241.94754,1.1,0.0,1.6100001,10.0,28.916763,61.199997,1
2008-03,-3.0982554,304.7141,1.4000001,0.6,3.08,6.0,33.75948,75.96,1
2008-04,2.4017222,316.4352,4.1,4.4,6.72,10.0,31.688177,74.88,1
2008-05,6.9243927,278.61386,14.799999,61.800003,10.29,19.0,39.32083,79.2,1
2008-06,16.76818,354.08527,15.6,74.799995,0.0,23.0,25.582806,56.16,1
2008-07,18.136286,369.57172,32.899998,123.99999,0.0,22.0,33.588207,71.28,1
2008-08,15.224795,320.45413,18.5,75.4,0.0,18.0,35.246925,73.439995,1
2008-09,7.921445,248.50398,9.300001,49.4,0.0,19.0,31.450073,65.159996,1
2008-10,0.09556178,214.74742,7.0,4.7000003,16.24,19.0,32.714474,68.4,1
2008-11,-8.917375,190.14873,1.6000001,0.1,4.9700003,8.0,32.59939,67.67999,1
2008-12,-16.939518,186.4653,0.8000001,0.0,1.54,7.0,30.351225,61.56,1
2009-01,-20.656658,201.95,3.3000002,0.0,4.06,19.0,26.61323,55.8,1
2009-02,-17.901676,228.77634,3.6000001,0.0,4.9000006,14.0,31.786186,65.88,1
2009-03,-9.032261,293.26797,2.4,0.0,3.22,13.0,32.696644,72.0,1
2009-04,4.0829725,325.07193,5.0000005,3.2,3.92,12.0,29.162222,60.479996,1
2009-05,9.938908,360.21207,10.8,16.4,9.66,11.0,43.738148,108.36,1
2009-06,14.769291,356.18195,21.3,74.4,0.0,15.0,29.308508,59.76,1
2009-07,18.158329,380.85464,12.4,48.7,0.0,22.0,24.75638,55.079998,1
2009-08,15.119351,320.02267,23.600002,80.0,0.0,16.0,25.284714,54.0,1
2009-09,7.002625,271.89996,18.7,54.5,1.4699999,23.0,36.869694,77.03999,1
2009-10,-1.4602175,258.5047,3.4,2.7,3.99,11.0,26.260265,55.44,1
2009-11,-12.142237,185.93655,3.3999996,0.1,8.96,21.0,28.202042,57.6,1
2009-12,-23.431387,168.33159,3.9000003,0.0,8.469999,16.0,26.64,55.079998,1
2010-01,-24.051012,200.19615,0.4,0.0,1.47,2.0,34.936695,77.03999,1
2010-02,-20.517748,219.03104,2.7,0.0,6.6499996,16.0,30.926489,65.520004,1
2010-03,-12.5679455,281.24637,2.9999998,0.0,8.4,19.0,28.503725,57.6,1
2010-04,-3.080847,331.00595,2.9000003,1.2,4.13,7.0,40.846912,84.6,1
2010-05,8.57325,317.06516,36.500004,53.9,29.96,24.0,30.489683,69.84,1
2010-06,17.886652,373.03763,12.9,45.5,0.0,20.0,27.729347,53.639996,1
2010-07,19.481314,365.92957,29.900002,69.2,0.0,19.0,29.01743,65.88,1
2010-08,14.544217,286.2951,21.1,79.9,0.0,13.0,32.28981,63.36,1
2010-09,9.281374,292.04776,15.000001,19.3,10.150001,24.0,33.70377,74.520004,1
2010-10,-1.5081344,241.97337,4.7999997,0.8,13.579999,11.0,27.343414,59.76,1
2010-11,-9.507722,169.33232,2.6999998,0.1,8.75,16.0,25.20257,51.839996,1
2010-12,-22.42917,142.6882,1.4000001,0.0,10.080001,11.0,24.36325,51.839996,1
2011-01,-25.01378,212.87294,0.0,0.0,0.21000001,0.0,22.90743,47.16,1
2011-02,-16.382702,229.9041,0.6,0.0,1.12,5.0,28.236486,59.399998,1
2011-03,-7.498927,302.7349,2.8999996,0.0,4.13,10.0,27.532352,68.03999,1
2011-04,3.5342221,343.2449,2.7,10.1,0.35000002,8.0,40.08952,85.67999,1
2011-05,8.385885,394.87268,4.0,19.7,0.21000001,16.0,31.487143,68.4,1
2011-06,17.8745,368.38718,6.0,29.599998,0.0,13.0,24.819122,53.639996,1
2011-07,17.736757,351.65936,25.099998,132.4,0.0,23.0,22.065973,52.92,1
2011-08,17.013842,363.19476,11.7,33.7,0.0,7.0,21.325253,47.519997,1
2011-09,6.9670005,285.22458,6.2,15.4,3.7800002,10.0,26.208395,57.6,1
2011-10,1.8577257,264.63104,2.5,1.1,4.48,8.0,28.883131,64.799995,1
2011-11,-10.187653,197.16928,0.8000001,0.0,1.1899999,4.0,27.248457,56.519997,1
2011-12,-18.368149,178.36542,0.5,0.0,2.94,3.0,26.052162,56.88,1
2012-01,-23.32601,175.15384,1.0000001,0.0,4.76,9.0,22.226902,46.079998,1
2012-02,-19.466047,241.84949,0.0,0.0,1.3299999,0.0,30.953718,63.72,1
2012-03,-9.076616,306.85233,0.1,0.0,1.4,1.0,31.104082,64.439995,1
2012-04,0.9604722,304.32565,6.1,4.3,9.940001,11.0,40.93882,86.03999,1
2012-05,9.364446,345.35315,17.0,63.299995,1.5400001,24.0,40.91349,82.079994,1
2012-06,15.059569,346.10913,13.799999,87.200005,0.0,20.0,27.038372,57.96,1
2012-07,17.555239,311.99606,33.199997,112.7,0.0,18.0,22.007162,49.32,1
2012-08,14.032994,282.32245,22.8,120.0,0.0,20.0,28.48326,68.03999,1
2012-09,8.886861,300.55438,7.7,16.9,0.0,16.0,24.387177,61.56,1
2012-10,-2.1780267,212.92763,9.999999,2.5,13.440001,19.0,25.925,52.56,1
2012-11,-13.619945,179.37912,4.1,0.0,8.61,9.0,23.084955,48.6,1
2012-12,-25.760958,163.59973,1.4000001,0.0,3.5700002,13.0,22.881958,49.68,1
2013-01,-24.821844,197.04688,0.5,0.0,2.17,3.0,24.546085,51.48,1
2013-02,-21.22824,227.072,1.4,0.0,2.6599998,6.0,30.421598,64.079994,1
2013-03,-11.609546,309.4333,4.6,0.0,4.06,11.0,33.161064,71.28,1
2013-04,-0.85688895,353.14774,1.5000001,1.3,1.33,10.0,37.162045,80.28,1
2013-05,9.271839,316.83582,11.7,43.5,1.1200001,18.0,34.63492,73.799995,1
2013-06,14.775402,350.73444,12.799998,73.5,0.0,19.0,28.241077,60.839996,1
2013-07,17.211084,385.61877,20.0,50.8,0.0,17.0,28.66694,60.839996,1
2013-08,15.17298,315.29068,16.999998,57.799995,0.0,19.0,24.162947,50.039997,1
2013-09,7.155889,265.66635,6.2999997,35.6,0.14,16.0,35.647274,73.079994,1
2013-10,-0.23790598,240.27975,2.3,1.1999999,3.92,8.0,30.886656,64.079994,1
2013-11,-6.1056385,193.12279,1.0,0.0,3.15,4.0,26.983194,59.76,1
2013-12,-14.709681,176.50029,3.8,0.0,4.76,14.0,26.865265,56.88,1
2014-01,-17.605244,194.42336,1.4000001,0.0,3.3600001,9.0,26.250393,55.8,1
2014-02,-18.10376,228.57419,1.6000001,0.0,1.2600001,9.0,36.54665,72.0,1
2014-03,-5.6495996,301.74872,0.4,0.0,1.0500001,2.0,28.04305,61.199997,1
2014-04,5.402903,339.6966,2.8,4.3,0.21000001,7.0,30.121912,64.439995,1
2014-05,8.3975115,354.46835,7.0000005,24.4,0.63,23.0,26.562046,57.6,1
2014-06,16.096582,356.71463,16.800001,61.100002,0.0,17.0,24.933735,55.079998,1
2014-07,18.230642,381.3921,5.5000005,39.600002,0.0,11.0,25.212852,53.28,1
2014-08,16.25591,366.04718,19.5,30.300001,0.0,19.0,28.712116,56.16,1
2014-09,8.037348,286.28635,19.199999,38.1,0.0,15.0,27.66384,64.079994,1
2014-10,-1.570164,255.94162,11.8,6.3,9.1,18.0,33.3559,68.76,1
2014-11,-8.503486,211.35277,0.5,0.0,1.54,3.0,33.47032,71.28,1
2014-12,-15.477018,185.36404,0.5,0.0,1.05,4.0,25.189713,52.199997,1
2015-01,-17.824398,192.6189,0.3,0.0,1.89,3.0,26.00486,54.0,1
2015-02,-12.829429,225.37196,0.0,0.0,0.42,0.0,26.886963,60.479996,1
2015-03,-6.5666695,300.91418,0.3,0.1,0.7,3.0,32.219498,68.03999,1
2015-04,2.3961666,336.0839,1.3000001,1.3000001,1.8900001,6.0,37.29607,83.159996,1
2015-05,8.74489,358.78046,25.699999,37.7,2.45,18.0,34.22841,78.84,1
2015-06,15.113459,389.13205,15.400001,64.4,0.0,18.0,25.620771,56.16,1
2015-07,21.080912,415.75906,7.2000003,25.9,0.0,7.0,21.986542,47.88,1
2015-08,16.966059,310.9607,36.3,148.6,0.0,24.0,31.060303,63.0,1
2015-09,8.504292,248.19766,9.100001,31.400002,0.07,23.0,30.551254,66.96,1
2015-10,-0.29429033,250.9385,15.9,7.0999994,22.68,24.0,32.353966,69.479996,1
2015-11,-12.461195,188.94218,2.8999999,0.0,4.4800005,11.0,30.993471,65.88,1
2015-12,-17.64503,154.01682,2.9999993,0.0,4.69,21.0,24.144167,53.28,1
2016-01,-22.971241,199.7388,0.6,0.0,2.73,5.0,29.651413,61.199997,1
2016-02,-15.033934,238.53127,2.1000001,0.0,2.1700006,12.0,33.092598,79.2,1
2016-03,-5.509277,286.81778,10.799999,0.0,11.9,24.0,31.942772,66.6,1
2016-04,0.42220828,301.96585,8.2,9.4,9.450001,21.0,43.831383,91.079994,1
2016-05,8.475602,388.25082,12.900001,26.0,0.35,15.0,32.825207,74.88,1
2016-06,16.20179,402.64893,8.7,21.2,0.0,9.0,28.348713,57.6,1
2016-07,20.629902,379.1223,16.599998,54.7,0.0,21.0,27.607563,55.079998,1
2016-08,16.152685,322.11346,14.299999,61.699997,0.0,17.0,26.64,51.48,1
2016-09,9.562764,206.94754,18.8,60.399998,0.0,24.0,21.485697,45.36,1
2016-10,-4.0952983,256.33286,4.799999,0.0,5.04,15.0,32.76,67.32,1
2016-11,-13.297861,181.66394,0.70000005,0.0,3.43,6.0,31.863558,70.92,1
2016-12,-15.488579,183.34792,1.6000001,0.0,1.3300002,7.0,28.40124,59.399998,1
2017-01,-19.146116,205.85205,0.9000001,0.0,0.84000003,9.0,25.60053,55.079998,1
2017-02,-12.810982,230.24036,1.5000002,0.2,2.73,14.0,29.337238,72.0,1
2017-03,-4.5325403,322.78116,2.0,0.4,2.1000001,4.0,25.294964,55.079998,1
2017-04,3.2050004,283.7593,13.000001,6.4,20.72,19.0,35.11061,74.520004,1
2017-05,10.101869,338.18338,9.200001,15.8,8.89,17.0,42.626186,92.52,1
2017-06,17.699028,410.39893,7.2,35.2,0.0,11.0,31.072817,66.6,1
2017-07,18.018536,333.918,23.599998,102.2,0.0,24.0,30.05515,64.079994,1
2017-08,15.024516,278.05774,25.5,147.4,0.35000002,23.0,34.22841,81.0,1
2017-09,7.87625,277.44666,16.1,45.0,10.99,14.0,38.49476,79.56,1
2017-10,-0.9001478,225.27893,1.2,1.3000001,2.8,6.0,27.238943,57.96,1
2017-11,-10.829236,184.62793,0.8000001,0.1,1.8900001,8.0,34.838253,73.439995,1
2017-12,-16.423199,140.49371,4.700001,0.1,12.810001,22.0,33.37338,68.4,1
2018-01,-22.0109,197.94104,0.90000004,0.0,2.73,7.0,31.973186,65.88,1
2018-02,-18.401754,229.85439,0.70000005,0.0,2.59,7.0,27.288855,57.6,1
2018-03,-6.5079436,291.62073,2.1000001,1.2,7.63,14.0,31.869658,68.03999,1
2018-04,2.4810417,310.72455,1.7000002,0.4,2.17,8.0,32.783726,69.12,1
2018-05,10.70113,320.23782,22.199999,27.5,8.889999,17.0,41.94116,88.56,1
2018-06,15.924236,322.38843,12.3,51.9,0.0,21.0,29.869154,61.920002,1
2018-07,16.742527,251.29152,32.299995,221.59999,0.0,24.0,30.619051,64.079994,1
2018-08,16.729084,317.5126,24.900002,84.2,0.0,21.0,24.344624,51.48,1
2018-09,8.848889,237.02472,43.599995,88.6,13.0199995,24.0,30.811037,64.079994,1
2018-10,2.0798254,229.88098,5.3999996,0.2,12.74,18.0,29.175552,61.199997,1
2018-11,-9.614028,201.38332,1.4000001,0.0,3.29,8.0,41.046314,81.72,1
2018-12,-18.890068,180.30498,5.8999996,0.0,8.120001,17.0,35.71265,74.520004,1
2019-01,-16.243494,197.38092,0.8000001,0.0,1.12,8.0,31.278593,64.799995,1
2019-02,-15.927054,242.64885,0.0,0.0,0.0,0.0,28.357855,61.56,1
2019-03,-4.589933,311.16165,2.3999999,0.099999994,5.3900003,10.0,32.730316,69.84,1
2019-04,1.4056251,331.3991,2.1,3.5,6.7200003,7.0,36.50052,78.479996,1
2019-05,7.3447447,296.07867,27.400002,5.3000007,36.82,24.0,37.24043,77.4,1
2019-06,16.282223,335.31082,14.800002,58.2,0.0,23.0,32.169178,68.76,1
2019-07,18.929422,370.90564,17.800001,99.7,0.0,24.0,19.453327,50.76,1
2019-08,15.293736,303.5275,17.3,82.7,0.0,19.0,28.017622,59.039997,1
2019-09,11.031388,281.87927,17.6,45.5,0.0,13.0,35.010807,72.72,1
2019-10,0.039973244,245.97101,9.400001,6.1000004,8.26,11.0,40.377815,84.24,1
2019-11,-10.657778,193.66736,1.5000001,0.1,4.34,12.0,33.168877,77.76,1
2019-12,-16.530256,180.89517,1.1000001,0.1,2.1,11.0,25.661207,54.0,1
2020-01,-15.551492,202.104,1.2000002,0.0,1.75,12.0,24.490585,52.92,1
2020-02,-12.447758,232.68958,2.3999999,0.2,3.2900002,15.0,23.34455,50.399998,1
2020-03,-4.9580107,300.11758,1.5,0.0,3.15,6.0,45.845966,95.399994,1
2020-04,4.2613893,344.44885,3.5,1.1,3.6400003,13.0,34.966362,74.88,1
2020-05,9.592191,282.20297,11.2,37.7,0.35,20.0,41.21646,86.76,1
2020-06,14.993124,322.31314,26.300003,77.0,0.0,20.0,26.758923,56.88,1
2020-07,19.143265,355.40637,16.300001,81.9,0.0,16.0,26.141552,68.4,1
2020-08,14.797903,254.76917,26.1,213.8,0.0,23.0,26.882141,54.0,1
2020-09,9.62132,283.21463,9.4,30.599998,0.42,14.0,32.831135,68.76,1
2020-10,-0.93885744,221.92317,18.6,6.0,29.890003,24.0,36.08091,75.6,1
2020-11,-7.519236,186.15962,2.6999996,0.1,5.6000004,15.0,28.079998,60.839996,1
2020-12,-17.297594,191.62364,0.6,0.0,1.12,6.0,30.05515,63.0,1
2021-01,-21.572393,193.84052,3.9,0.0,6.7200003,22.0,26.758923,56.519997,1
2021-02,-16.879583,220.33714,7.7999997,0.0,10.640001,15.0,29.834423,63.0,1
2021-03,-6.241075,273.56396,3.6999998,0.0,10.08,17.0,34.70407,73.799995,1
2021-04,1.206389,328.31784,4.5,1.3,7.42,10.0,35.768856,78.479996,1
2021-05,6.071156,286.5863,10.700001,21.6,17.15,23.0,35.770668,77.4,1
2021-06,15.613264,318.94186,21.2,102.8,0.07,23.0,31.869658,76.32,1
2021-07,17.99078,341.27994,22.2,138.0,0.0,18.0,22.26477,51.12,1
2021-08,15.808588,324.34167,19.500002,67.200005,0.0,18.0,27.381308,58.679996,1
2021-09,8.276875,268.00616,15.9,92.100006,1.19,21.0,33.657593,68.4,1
2021-10,0.23016134,239.92267,4.7999997,1.0,5.53,10.0,28.227304,59.039997,1
2021-11,-7.5935416,172.31834,2.9000003,0.0,7.6300006,19.0,30.676142,66.96,1
2021-12,-14.309825,178.70517,1.5000002,0.0,3.57,12.0,34.387066,71.28,1
2022-01,-19.309624,183.94647,1.6000003,0.0,2.94,14.0,26.124195,52.199997,1
2022-02,-16.805326,221.57973,1.5000002,0.0,1.9599999,15.0,26.925497,54.36,1
2022-03,-7.749677,295.11197,3.6000004,0.0,5.7400002,12.0,37.731365,75.96,1
2022-04,1.4322917,276.71796,15.999999,1.6,24.15,17.0,35.98559,73.079994,1
2022-05,9.799785,327.78412,10.599999,21.6,8.469999,18.0,32.271744,68.76,1
2022-06,16.609653,351.02982,12.5,64.600006,0.0,21.0,27.890127,56.519997,1
2022-07,18.095148,332.24185,23.0,154.40001,0.0,23.0,24.951921,53.639996,1
2022-08,13.652003,372.02774,28.2,38.800003,0.0,16.0,27.834309,58.32,1
2022-09,9.082292,241.40154,36.000004,111.100006,4.27,23.0,29.601109,60.479996,1
2022-10,-0.7049192,233.44612,5.0,0.0,10.01,17.0,31.828968,64.799995,1
2022-11,-9.601042,183.0134,1.3000002,0.0,3.08,13.0,26.400545,53.28,1
2022-12,-18.276358,176.05484,1.3000001,0.0,3.2199998,10.0,41.251034,87.12,1
2023-01,-19.38785,185.13351,1.4000001,0.0,4.7599998,8.0,29.651413,60.839996,1
2023-02,-12.86872,226.19872,1.7,0.20000002,3.9900002,8.0,26.795223,54.719997,1
2023-03,-4.094704,272.75778,16.8,0.4,19.6,21.0,38.01198,78.12,1
2023-04,-1.1056943,283.47354,4.399999,0.70000005,10.36,17.0,37.801712,82.079994,1
2023-05,7.83547,358.45276,6.6,24.1,1.89,13.0,33.58821,70.92,1
2023-06,14.664097,345.7195,22.599998,79.1,0.0,16.0,34.38895,72.0,1
2023-07,18.170687,352.25458,18.700003,111.700005,0.0,18.0,24.863468,57.239998,1
2023-08,15.982379,307.3379,10.8,64.8,0.0,19.0,36.06474,71.64,1
2023-09,9.854306,257.7776,16.300001,55.5,0.0,14.0,33.75948,67.67999,1
2023-10,2.6009276,277.67227,1.7000003,1.6000001,2.24,10.0,35.58905,72.36,1
2023-11,-10.56868,183.89357,2.4999998,0.2,5.6700006,24.0,29.354902,59.039997,1
2023-12,-17.794235,167.41714,1.7000002,0.0,3.5700002,9.0,35.188046,75.24,1
2024-01,-17.666882,203.24432,0.5,0.0,0.98,3.0,25.959969,51.48,1
2024-02,-16.733606,235.41727,4.2,0.0,4.1299996,12.0,25.277023,51.12,1
2024-03,-5.5784407,304.85178,1.3000001,0.0,1.89,8.0,33.24888,66.96,1
2024-04,2.0193057,295.21774,20.099998,12.5,20.51,19.0,37.63679,79.2,1
2024-05,10.345685,333.36533,5.2,17.1,6.02,11.0,38.966568,78.84,1
2024-06,16.603819,355.2987,20.9,105.799995,0.0,15.0,26.674032,56.88,1
2024-07,21.60859,389.20316,24.300001,79.200005,0.0,15.0,22.38378,46.079998,1
2024-08,17.965443,337.8991,25.5,75.600006,0.0,12.0,25.1614,49.68,1
2024-09,8.793056,291.7359,7.8999996,28.1,0.49,8.0,35.413826,76.67999,1
2024-10,-0.6234676,244.53615,14.400001,3.5999997,14.35,17.0,36.82793,73.079994,1
2024-11,-8.57493,148.40038,6.2999997,0.0,13.4400015,17.0,24.864119,56.88,1
2024-12,-16.570108,186.73727,0.5,0.0,1.05,5.0,26.121714,56.88,1
2025-01,-15.131667,6.517094,0.0,0.0,0.0,0.0,20.696085,44.639996,1
2000-01,-26.529072,195.31108,0.0,0.0,0.63,0.0,14.003029,34.92,2
2000-02,-17.431496,234.81607,2.0000002,0.0,4.830001,16.0,16.203999,41.039997,2
2000-03,-8.971613,310.4653,2.5,0.4,11.6900015,17.0,23.97989,56.88,2
2000-04,-2.9079862,348.86682,14.299999,1.8,29.47,13.0,35.66908,84.6,2
2000-05,5.382016,362.17053,8.899999,35.1,4.76,21.0,30.619051,77.76,2
2000-06,14.180555,367.8151,23.099997,54.799995,0.0,23.0,30.978832,78.479996,2
2000-07,13.062123,304.7093,15.999999,153.59999,0.0,19.0,22.35481,62.279995,2
2000-08,12.374891,305.5437,33.2,139.29999,0.21000001,24.0,24.216522,63.36,2
2000-09,6.4647913,298.23105,17.699999,49.200005,6.9300003,24.0,22.751316,57.6,2
2000-10,-8.991573,229.61575,6.0,2.7,25.76,19.0,29.528778,70.92,2
2000-11,-19.323889,201.83087,3.6,0.0,10.43,12.0,27.0024,63.0,2
2000-12,-22.195335,179.41501,3.7,0.0,10.43,15.0,28.47643,67.32,2
